"Bairro","preco","Data","Dormitorios"
"VILA LEOPOLDINA","9603 ",2018-11-01,"3"
"VILA MARIA","6885 ",2018-11-01,"3"
"VILA MARIANA","9279 ",2018-11-01,"3"
"VILA MASCOTE","7905 ",2018-11-01,"3"
"VILA NOVA CONCEIÇÃO","15703 ",2018-11-01,"3"
"VILA OLÍMPIA","10526 ",2018-11-01,"3"
"VILA PRUDENTE","6582 ",2018-11-01,"3"
"VILA ROMANA","10061 ",2018-11-01,"3"
"VILA SÔNIA","6444 ",2018-11-01,"3"
"ACLIMAÇÃO","8776 ",2019-11-01,"3"
"ALTO DA BOA VISTA","8349 ",2019-11-01,"3"
"BARRA FUNDA","8920 ",2019-11-01,"3"
"BELA VISTA","7909 ",2019-11-01,"3"
"BELÉM","6749 ",2019-11-01,"3"
"BRÁS","6689 ",2019-11-01,"3"
"BROOKLIN PAULISTA",NA,2019-11-01,"3"
"BUTANTÃ","6107 ",2019-11-01,"3"
"CAMPO BELO","9376 ",2019-11-01,"3"
"CAMPO GRANDE","6213 ",2019-11-01,"3"
"CAMPO LIMPO","4573 ",2019-11-01,"3"
"CANGAÍBA","4745 ",2019-11-01,"3"
"CASA VERDE","6526 ",2019-11-01,"3"
"CENTRO","5741 ",2019-11-01,"3"
"CHÁCARA KLABIN","9732 ",2019-11-01,"3"
"CONSOLAÇÃO","8796 ",2019-11-01,"3"
"FREGUESIA DO Ó","6313 ",2019-11-01,"3"
"HIGIENÓPOLIS","9631 ",2019-11-01,"3"
"INTERLAGOS","6035 ",2019-11-01,"3"
"IPIRANGA","7986 ",2019-11-01,"3"
"ITAIM BIBI","11956 ",2019-11-01,"3"
"ITAIM PAULISTA","3860 ",2019-11-01,"3"
"ITAQUERA","4402 ",2019-11-01,"3"
"JABAQUARA","6563 ",2019-11-01,"3"
"JAGUARÉ","6356 ",2019-11-01,"3"
"JARDIM AMÉRICA","11864 ",2019-11-01,"3"
"JARDIM MARAJOARA","6521 ",2019-11-01,"3"
"JARDIM PAULISTA","10540 ",2019-11-01,"3"
"JARDIM SAÚDE","7266 ",2019-11-01,"3"
"JARDINS","10662 ",2019-11-01,"3"
"LAPA",NA,2019-11-01,"3"
"LIMÃO","6384 ",2019-11-01,"3"
"MOEMA","10773 ",2019-11-01,"3"
"MOOCA",NA,2019-11-01,"3"
"MORUMBI","5937 ",2019-11-01,"3"
"PANAMBY","7086 ",2019-11-01,"3"
"PARAÍSO","9336 ",2019-11-01,"3"
"PENHA","5870 ",2019-11-01,"3"
"PERDIZES","9205 ",2019-11-01,"3"
"PINHEIROS","10348 ",2019-11-01,"3"
"PIRITUBA","6053 ",2019-11-01,"3"
"POMPÉIA","9613 ",2019-11-01,"3"
"REAL PARQUE","6495 ",2019-11-01,"3"
"SACOMÃ","5561 ",2019-11-01,"3"
"SANTA CECÍLIA","8558 ",2019-11-01,"3"
"SANTANA","6865 ",2019-11-01,"3"
"SÃO MATEUS","4389 ",2019-11-01,"3"
"SÃO MIGUEL PAULISTA","4398 ",2019-11-01,"3"
"SAPOPEMBA","5048 ",2019-11-01,"3"
"SAÚDE","8292 ",2019-11-01,"3"
"TATUAPÉ","7227 ",2019-11-01,"3"
"TUCURUVI","6284 ",2019-11-01,"3"
"VILA ANDRADE","6017 ",2019-11-01,"3"
"VILA CARRÃO","6790 ",2019-11-01,"3"
"VILA CLEMENTINO","9567 ",2019-11-01,"3"
"VILA FORMOSA","6518 ",2019-11-01,"3"
"VILA LEOPOLDINA","9693 ",2019-11-01,"3"
"VILA MARIA","6964 ",2019-11-01,"3"
"VILA MARIANA","9594 ",2019-11-01,"3"
"VILA MASCOTE","8096 ",2019-11-01,"3"
"VILA NOVA CONCEIÇÃO","16287 ",2019-11-01,"3"
"VILA OLÍMPIA","11074 ",2019-11-01,"3"
"VILA PRUDENTE","6684 ",2019-11-01,"3"
"VILA ROMANA","10212 ",2019-11-01,"3"
"VILA SÔNIA","6493 ",2019-11-01,"3"
"ACLIMAÇÃO","9282 ",2018-11-01,"4"
"ALTO DA BOA VISTA","8124 ",2018-11-01,"4"
"BARRA FUNDA","9040 ",2018-11-01,"4"
"BELA VISTA","7886 ",2018-11-01,"4"
"BELÉM","6211 ",2018-11-01,"4"
"BRÁS",NA,2018-11-01,"4"
"BROOKLIN PAULISTA","9955 ",2018-11-01,"4"
"BUTANTÃ","6345 ",2018-11-01,"4"
"CAMPO BELO","9622 ",2018-11-01,"4"
"CAMPO GRANDE","6991 ",2018-11-01,"4"
"CAMPO LIMPO",NA,2018-11-01,"4"
"CANGAÍBA",NA,2018-11-01,"4"
"CASA VERDE","6208 ",2018-11-01,"4"
"CENTRO","6299 ",2018-11-01,"4"
"CHÁCARA KLABIN","10298 ",2018-11-01,"4"
"CONSOLAÇÃO","10145 ",2018-11-01,"4"
"FREGUESIA DO Ó","5155 ",2018-11-01,"4"
"HIGIENÓPOLIS","10193 ",2018-11-01,"4"
"INTERLAGOS","6808 ",2018-11-01,"4"
"IPIRANGA","8207 ",2018-11-01,"4"
"ITAIM BIBI","13591 ",2018-11-01,"4"
"ITAIM PAULISTA",NA,2018-11-01,"4"
"ITAQUERA",NA,2018-11-01,"4"
"JABAQUARA","7254 ",2018-11-01,"4"
"JAGUARÉ","7130 ",2018-11-01,"4"
"JARDIM AMÉRICA","12651 ",2018-11-01,"4"
"JARDIM MARAJOARA","7301 ",2018-11-01,"4"
"JARDIM PAULISTA","11613 ",2018-11-01,"4"
"JARDIM SAÚDE","6214 ",2018-11-01,"4"
"JARDINS","11950 ",2018-11-01,"4"
"LAPA",NA,2018-11-01,"4"
"LIMÃO",NA,2018-11-01,"4"
"MOEMA","10838 ",2018-11-01,"4"
"MOOCA","6657 ",2018-11-01,"4"
"MORUMBI","5213 ",2018-11-01,"4"
"PANAMBY","7189 ",2018-11-01,"4"
"PARAÍSO","11349 ",2018-11-01,"4"
"PENHA","3899 ",2018-11-01,"4"
"PERDIZES","10335 ",2018-11-01,"4"
"PINHEIROS","11140 ",2018-11-01,"4"
"PIRITUBA","7498 ",2018-11-01,"4"
"POMPÉIA","10302 ",2018-11-01,"4"
"REAL PARQUE","6300 ",2018-11-01,"4"
"SACOMÃ","7261 ",2018-11-01,"4"
"SANTA CECÍLIA","9628 ",2018-11-01,"4"
"SANTANA","7563 ",2018-11-01,"4"
"SÃO MATEUS",NA,2018-11-01,"4"
"SÃO MIGUEL PAULISTA",NA,2018-11-01,"4"
"SAPOPEMBA",NA,2018-11-01,"4"
"SAÚDE","8453 ",2018-11-01,"4"
"TATUAPÉ","7275 ",2018-11-01,"4"
"TUCURUVI","5307 ",2018-11-01,"4"
"VILA ANDRADE","5487 ",2018-11-01,"4"
"VILA CARRÃO","6082 ",2018-11-01,"4"
"VILA CLEMENTINO","9610 ",2018-11-01,"4"
"VILA FORMOSA","5389 ",2018-11-01,"4"
"VILA LEOPOLDINA","9942 ",2018-11-01,"4"
"VILA MARIA","7853 ",2018-11-01,"4"
"VILA MARIANA","10915 ",2018-11-01,"4"
"VILA MASCOTE","8225 ",2018-11-01,"4"
"VILA NOVA CONCEIÇÃO","19195 ",2018-11-01,"4"
"VILA OLÍMPIA","13444 ",2018-11-01,"4"
"VILA PRUDENTE","6942 ",2018-11-01,"4"
"VILA ROMANA","10467 ",2018-11-01,"4"
"VILA SÔNIA","5437 ",2018-11-01,"4"
"ACLIMAÇÃO","9573 ",2019-11-01,"4"
"ALTO DA BOA VISTA","8261 ",2019-11-01,"4"
"BARRA FUNDA","9411 ",2019-11-01,"4"
"BELA VISTA","7669 ",2019-11-01,"4"
"BELÉM","7878 ",2019-11-01,"4"
"BRÁS","6306 ",2019-11-01,"4"
"BROOKLIN PAULISTA",NA,2019-11-01,"4"
"BUTANTÃ","7404 ",2019-11-01,"4"
"CAMPO BELO","9769 ",2019-11-01,"4"
"CAMPO GRANDE","7169 ",2019-11-01,"4"
"CAMPO LIMPO",NA,2019-11-01,"4"
"CANGAÍBA",NA,2019-11-01,"4"
"CASA VERDE","7418 ",2019-11-01,"4"
"CENTRO","5830 ",2019-11-01,"4"
"CHÁCARA KLABIN","10443 ",2019-11-01,"4"
"CONSOLAÇÃO","10317 ",2019-11-01,"4"
"FREGUESIA DO Ó","5935 ",2019-11-01,"4"
"HIGIENÓPOLIS","10265 ",2019-11-01,"4"
"INTERLAGOS","5341 ",2019-11-01,"4"
"IPIRANGA","8235 ",2019-11-01,"4"
"ITAIM BIBI","15437 ",2019-11-01,"4"
"ITAIM PAULISTA",NA,2019-11-01,"4"
"ITAQUERA",NA,2019-11-01,"4"
"JABAQUARA","7722 ",2019-11-01,"4"
"JAGUARÉ","7492 ",2019-11-01,"4"
"JARDIM AMÉRICA","13021 ",2019-11-01,"4"
"JARDIM MARAJOARA","7363 ",2019-11-01,"4"
"JARDIM PAULISTA","11953 ",2019-11-01,"4"
"JARDIM SAÚDE","6187 ",2019-11-01,"4"
"JARDINS","12150 ",2019-11-01,"4"
"LAPA",NA,2019-11-01,"4"
"LIMÃO",NA,2019-11-01,"4"
"MOEMA","11275 ",2019-11-01,"4"
"MOOCA",NA,2019-11-01,"4"
"MORUMBI","5176 ",2019-11-01,"4"
"PANAMBY","7168 ",2019-11-01,"4"
"PARAÍSO","12187 ",2019-11-01,"4"
"PENHA","3817 ",2019-11-01,"4"
"PERDIZES","10465 ",2019-11-01,"4"
"PINHEIROS","11517 ",2019-11-01,"4"
"PIRITUBA","7758 ",2019-11-01,"4"
"POMPÉIA","10347 ",2019-11-01,"4"
"REAL PARQUE","6237 ",2019-11-01,"4"
"SACOMÃ",NA,2019-11-01,"4"
"SANTA CECÍLIA","9885 ",2019-11-01,"4"
"SANTANA","7558 ",2019-11-01,"4"
"SÃO MATEUS",NA,2019-11-01,"4"
"SÃO MIGUEL PAULISTA",NA,2019-11-01,"4"
"SAPOPEMBA",NA,2019-11-01,"4"
"SAÚDE","8391 ",2019-11-01,"4"
"TATUAPÉ","7382 ",2019-11-01,"4"
"TUCURUVI","5581 ",2019-11-01,"4"
"VILA ANDRADE","5739 ",2019-11-01,"4"
"VILA CARRÃO","6287 ",2019-11-01,"4"
"VILA CLEMENTINO","9734 ",2019-11-01,"4"
"VILA FORMOSA","5746 ",2019-11-01,"4"
"VILA LEOPOLDINA","9834 ",2019-11-01,"4"
"VILA MARIA","6561 ",2019-11-01,"4"
"VILA MARIANA","11243 ",2019-11-01,"4"
"VILA MASCOTE","8065 ",2019-11-01,"4"
"VILA NOVA CONCEIÇÃO","19793 ",2019-11-01,"4"
"VILA OLÍMPIA","18024 ",2019-11-01,"4"
"VILA PRUDENTE","7087 ",2019-11-01,"4"
"VILA ROMANA","10741 ",2019-11-01,"4"
"VILA SÔNIA","5504 ",2019-11-01,"4"
"ACLIMAÇÃO","8867 ",2018-12-01,"1"
"ALTO DA BOA VISTA","10272 ",2018-12-01,"1"
"BARRA FUNDA","8999 ",2018-12-01,"1"
"BELA VISTA","8543 ",2018-12-01,"1"
"BELÉM","5955 ",2018-12-01,"1"
"BRÁS","6685 ",2018-12-01,"1"
"BROOKLIN PAULISTA","12061 ",2018-12-01,"1"
"BUTANTÃ","7156 ",2018-12-01,"1"
"CAMPO BELO","11104 ",2018-12-01,"1"
"CAMPO GRANDE","5843 ",2018-12-01,"1"
"CAMPO LIMPO","4877 ",2018-12-01,"1"
"CANGAÍBA","5190 ",2018-12-01,"1"
"CASA VERDE","6477 ",2018-12-01,"1"
"CENTRO","6999 ",2018-12-01,"1"
"CHÁCARA KLABIN","11467 ",2018-12-01,"1"
"CONSOLAÇÃO","10127 ",2018-12-01,"1"
"FREGUESIA DO Ó","6298 ",2018-12-01,"1"
"HIGIENÓPOLIS","10177 ",2018-12-01,"1"
"INTERLAGOS","6218 ",2018-12-01,"1"
"IPIRANGA","7929 ",2018-12-01,"1"
"ITAIM BIBI","13659 ",2018-12-01,"1"
"ITAIM PAULISTA",NA,2018-12-01,"1"
"ITAQUERA","4654 ",2018-12-01,"1"
"JABAQUARA","7588 ",2018-12-01,"1"
"JAGUARÉ","6580 ",2018-12-01,"1"
"JARDIM AMÉRICA","12660 ",2018-12-01,"1"
"JARDIM MARAJOARA","6292 ",2018-12-01,"1"
"JARDIM PAULISTA","12298 ",2018-12-01,"1"
"JARDIM SAÚDE","8417 ",2018-12-01,"1"
"JARDINS","12321 ",2018-12-01,"1"
"LAPA",NA,2018-12-01,"1"
"LIMÃO","7389 ",2018-12-01,"1"
"MOEMA","11147 ",2018-12-01,"1"
"MOOCA","6374 ",2018-12-01,"1"
"MORUMBI","7026 ",2018-12-01,"1"
"PANAMBY","7537 ",2018-12-01,"1"
"PARAÍSO","10433 ",2018-12-01,"1"
"PENHA","5562 ",2018-12-01,"1"
"PERDIZES","11278 ",2018-12-01,"1"
"PINHEIROS","13346 ",2018-12-01,"1"
"PIRITUBA","5454 ",2018-12-01,"1"
"POMPÉIA","11260 ",2018-12-01,"1"
"REAL PARQUE","7626 ",2018-12-01,"1"
"SACOMÃ","5765 ",2018-12-01,"1"
"SANTA CECÍLIA","7885 ",2018-12-01,"1"
"SANTANA","8149 ",2018-12-01,"1"
"SÃO MATEUS",NA,2018-12-01,"1"
"SÃO MIGUEL PAULISTA",NA,2018-12-01,"1"
"SAPOPEMBA",NA,2018-12-01,"1"
"SAÚDE","9761 ",2018-12-01,"1"
"TATUAPÉ","8541 ",2018-12-01,"1"
"TUCURUVI","6866 ",2018-12-01,"1"
"VILA ANDRADE","7030 ",2018-12-01,"1"
"VILA CARRÃO","5931 ",2018-12-01,"1"
"VILA CLEMENTINO","9510 ",2018-12-01,"1"
"VILA FORMOSA","7966 ",2018-12-01,"1"
"VILA LEOPOLDINA","9271 ",2018-12-01,"1"
"VILA MARIA","7076 ",2018-12-01,"1"
"VILA MARIANA","10771 ",2018-12-01,"1"
"VILA MASCOTE","8176 ",2018-12-01,"1"
"VILA NOVA CONCEIÇÃO","14138 ",2018-12-01,"1"
"VILA OLÍMPIA","14232 ",2018-12-01,"1"
"VILA PRUDENTE","6356 ",2018-12-01,"1"
"VILA ROMANA","7368 ",2018-12-01,"1"
"VILA SÔNIA","5478 ",2018-12-01,"1"
"ACLIMAÇÃO","8464 ",2019-12-01,"1"
"ALTO DA BOA VISTA","10801 ",2019-12-01,"1"
"BARRA FUNDA","9158 ",2019-12-01,"1"
"BELA VISTA","8749 ",2019-12-01,"1"
"BELÉM","5817 ",2019-12-01,"1"
"BRÁS","6624 ",2019-12-01,"1"
"BROOKLIN PAULISTA",NA,2019-12-01,"1"
"BUTANTÃ","7933 ",2019-12-01,"1"
"CAMPO BELO","11331 ",2019-12-01,"1"
"CAMPO GRANDE","5669 ",2019-12-01,"1"
"CAMPO LIMPO","4347 ",2019-12-01,"1"
"CANGAÍBA","4916 ",2019-12-01,"1"
"CASA VERDE","6651 ",2019-12-01,"1"
"CENTRO","6855 ",2019-12-01,"1"
"CHÁCARA KLABIN","11788 ",2019-12-01,"1"
"CONSOLAÇÃO","10675 ",2019-12-01,"1"
"FREGUESIA DO Ó","6040 ",2019-12-01,"1"
"HIGIENÓPOLIS","10605 ",2019-12-01,"1"
"INTERLAGOS","6333 ",2019-12-01,"1"
"IPIRANGA","8071 ",2019-12-01,"1"
"ITAIM BIBI","14689 ",2019-12-01,"1"
"ITAIM PAULISTA",NA,2019-12-01,"1"
"ITAQUERA","4841 ",2019-12-01,"1"
"JABAQUARA","7765 ",2019-12-01,"1"
"JAGUARÉ","6293 ",2019-12-01,"1"
"JARDIM AMÉRICA","12365 ",2019-12-01,"1"
"JARDIM MARAJOARA","6441 ",2019-12-01,"1"
"JARDIM PAULISTA","12310 ",2019-12-01,"1"
"JARDIM SAÚDE","7418 ",2019-12-01,"1"
"JARDINS","13015 ",2019-12-01,"1"
"LAPA",NA,2019-12-01,"1"
"LIMÃO","6660 ",2019-12-01,"1"
"MOEMA","11956 ",2019-12-01,"1"
"MOOCA",NA,2019-12-01,"1"
"MORUMBI","7058 ",2019-12-01,"1"
"PANAMBY","7447 ",2019-12-01,"1"
"PARAÍSO","10317 ",2019-12-01,"1"
"PENHA","5483 ",2019-12-01,"1"
"PERDIZES","10888 ",2019-12-01,"1"
"PINHEIROS","13818 ",2019-12-01,"1"
"PIRITUBA","5444 ",2019-12-01,"1"
"POMPÉIA","11347 ",2019-12-01,"1"
"REAL PARQUE","7727 ",2019-12-01,"1"
"SACOMÃ","5728 ",2019-12-01,"1"
"SANTA CECÍLIA","7844 ",2019-12-01,"1"
"SANTANA","8305 ",2019-12-01,"1"
"SÃO MATEUS",NA,2019-12-01,"1"
"SÃO MIGUEL PAULISTA",NA,2019-12-01,"1"
"SAPOPEMBA",NA,2019-12-01,"1"
"SAÚDE","9682 ",2019-12-01,"1"
"TATUAPÉ","9071 ",2019-12-01,"1"
"TUCURUVI","7088 ",2019-12-01,"1"
"VILA ANDRADE","6971 ",2019-12-01,"1"
"VILA CARRÃO","6052 ",2019-12-01,"1"
"VILA CLEMENTINO","10217 ",2019-12-01,"1"
"VILA FORMOSA","6992 ",2019-12-01,"1"
"VILA LEOPOLDINA","9652 ",2019-12-01,"1"
"VILA MARIA","6530 ",2019-12-01,"1"
"VILA MARIANA","11067 ",2019-12-01,"1"
"VILA MASCOTE","8361 ",2019-12-01,"1"
"VILA NOVA CONCEIÇÃO","15161 ",2019-12-01,"1"
"VILA OLÍMPIA","15040 ",2019-12-01,"1"
"VILA PRUDENTE","6412 ",2019-12-01,"1"
"VILA ROMANA","6992 ",2019-12-01,"1"
"VILA SÔNIA","7150 ",2019-12-01,"1"
"ACLIMAÇÃO","7558 ",2018-12-01,"2"
"ALTO DA BOA VISTA","9001 ",2018-12-01,"2"
"BARRA FUNDA","8307 ",2018-12-01,"2"
"BELA VISTA","7477 ",2018-12-01,"2"
"BELÉM","6607 ",2018-12-01,"2"
"BRÁS","5979 ",2018-12-01,"2"
"BROOKLIN PAULISTA","10669 ",2018-12-01,"2"
"BUTANTÃ","5607 ",2018-12-01,"2"
"CAMPO BELO","9543 ",2018-12-01,"2"
"CAMPO GRANDE","5731 ",2018-12-01,"2"
"CAMPO LIMPO","4684 ",2018-12-01,"2"
"CANGAÍBA","4752 ",2018-12-01,"2"
"CASA VERDE","6445 ",2018-12-01,"2"
"CENTRO","6625 ",2018-12-01,"2"
"CHÁCARA KLABIN","10205 ",2018-12-01,"2"
"CONSOLAÇÃO","9060 ",2018-12-01,"2"
"FREGUESIA DO Ó","5855 ",2018-12-01,"2"
"HIGIENÓPOLIS","8921 ",2018-12-01,"2"
"INTERLAGOS","6067 ",2018-12-01,"2"
"IPIRANGA","7382 ",2018-12-01,"2"
"ITAIM BIBI","11040 ",2018-12-01,"2"
"ITAIM PAULISTA","3637 ",2018-12-01,"2"
"ITAQUERA","4361 ",2018-12-01,"2"
"JABAQUARA","6297 ",2018-12-01,"2"
"JAGUARÉ","6306 ",2018-12-01,"2"
"JARDIM AMÉRICA","11221 ",2018-12-01,"2"
"JARDIM MARAJOARA","6376 ",2018-12-01,"2"
"JARDIM PAULISTA","10373 ",2018-12-01,"2"
"JARDIM SAÚDE","6354 ",2018-12-01,"2"
"JARDINS","10540 ",2018-12-01,"2"
"LAPA",NA,2018-12-01,"2"
"LIMÃO","6044 ",2018-12-01,"2"
"MOEMA","10566 ",2018-12-01,"2"
"MOOCA","6443 ",2018-12-01,"2"
"MORUMBI","6177 ",2018-12-01,"2"
"PANAMBY","7078 ",2018-12-01,"2"
"PARAÍSO","8961 ",2018-12-01,"2"
"PENHA","5461 ",2018-12-01,"2"
"PERDIZES","8714 ",2018-12-01,"2"
"PINHEIROS","10577 ",2018-12-01,"2"
"PIRITUBA","5449 ",2018-12-01,"2"
"POMPÉIA","9512 ",2018-12-01,"2"
"REAL PARQUE","6697 ",2018-12-01,"2"
"SACOMÃ","5779 ",2018-12-01,"2"
"SANTA CECÍLIA","7344 ",2018-12-01,"2"
"SANTANA","6478 ",2018-12-01,"2"
"SÃO MATEUS","4366 ",2018-12-01,"2"
"SÃO MIGUEL PAULISTA","4096 ",2018-12-01,"2"
"SAPOPEMBA","4801 ",2018-12-01,"2"
"SAÚDE","7968 ",2018-12-01,"2"
"TATUAPÉ","7042 ",2018-12-01,"2"
"TUCURUVI","6223 ",2018-12-01,"2"
"VILA ANDRADE","6162 ",2018-12-01,"2"
"VILA CARRÃO","6264 ",2018-12-01,"2"
"VILA CLEMENTINO","8651 ",2018-12-01,"2"
"VILA FORMOSA","6216 ",2018-12-01,"2"
"VILA LEOPOLDINA","9200 ",2018-12-01,"2"
"VILA MARIA","6510 ",2018-12-01,"2"
"VILA MARIANA","9007 ",2018-12-01,"2"
"VILA MASCOTE","7179 ",2018-12-01,"2"
"VILA NOVA CONCEIÇÃO","10897 ",2018-12-01,"2"
"VILA OLÍMPIA","10479 ",2018-12-01,"2"
"VILA PRUDENTE","6160 ",2018-12-01,"2"
"VILA ROMANA","9423 ",2018-12-01,"2"
"VILA SÔNIA","6315 ",2018-12-01,"2"
"ACLIMAÇÃO","7497 ",2019-12-01,"2"
"ALTO DA BOA VISTA","8942 ",2019-12-01,"2"
"BARRA FUNDA","8517 ",2019-12-01,"2"
"BELA VISTA","7467 ",2019-12-01,"2"
"BELÉM","6484 ",2019-12-01,"2"
"BRÁS","6004 ",2019-12-01,"2"
"BROOKLIN PAULISTA",NA,2019-12-01,"2"
"BUTANTÃ","5647 ",2019-12-01,"2"
"CAMPO BELO","9796 ",2019-12-01,"2"
"CAMPO GRANDE","5665 ",2019-12-01,"2"
"CAMPO LIMPO","4746 ",2019-12-01,"2"
"CANGAÍBA","4674 ",2019-12-01,"2"
"CASA VERDE","6426 ",2019-12-01,"2"
"CENTRO","5838 ",2019-12-01,"2"
"CHÁCARA KLABIN","10232 ",2019-12-01,"2"
"CONSOLAÇÃO","9826 ",2019-12-01,"2"
"FREGUESIA DO Ó","5821 ",2019-12-01,"2"
"HIGIENÓPOLIS","9145 ",2019-12-01,"2"
"INTERLAGOS","6048 ",2019-12-01,"2"
"IPIRANGA","7425 ",2019-12-01,"2"
"ITAIM BIBI","11631 ",2019-12-01,"2"
"ITAIM PAULISTA","3868 ",2019-12-01,"2"
"ITAQUERA","4407 ",2019-12-01,"2"
"JABAQUARA","6275 ",2019-12-01,"2"
"JAGUARÉ","6364 ",2019-12-01,"2"
"JARDIM AMÉRICA","11624 ",2019-12-01,"2"
"JARDIM MARAJOARA","6423 ",2019-12-01,"2"
"JARDIM PAULISTA","10578 ",2019-12-01,"2"
"JARDIM SAÚDE","5982 ",2019-12-01,"2"
"JARDINS","11029 ",2019-12-01,"2"
"LAPA",NA,2019-12-01,"2"
"LIMÃO","6028 ",2019-12-01,"2"
"MOEMA","10836 ",2019-12-01,"2"
"MOOCA",NA,2019-12-01,"2"
"MORUMBI","6220 ",2019-12-01,"2"
"PANAMBY","6970 ",2019-12-01,"2"
"PARAÍSO","9148 ",2019-12-01,"2"
"PENHA","5488 ",2019-12-01,"2"
"PERDIZES","8881 ",2019-12-01,"2"
"PINHEIROS","10748 ",2019-12-01,"2"
"PIRITUBA","5355 ",2019-12-01,"2"
"POMPÉIA","9601 ",2019-12-01,"2"
"REAL PARQUE","6690 ",2019-12-01,"2"
"SACOMÃ","5797 ",2019-12-01,"2"
"SANTA CECÍLIA","7548 ",2019-12-01,"2"
"SANTANA","6397 ",2019-12-01,"2"
"SÃO MATEUS","4238 ",2019-12-01,"2"
"SÃO MIGUEL PAULISTA","4171 ",2019-12-01,"2"
"SAPOPEMBA","4965 ",2019-12-01,"2"
"SAÚDE","8070 ",2019-12-01,"2"
"TATUAPÉ","7092 ",2019-12-01,"2"
"TUCURUVI","6210 ",2019-12-01,"2"
"VILA ANDRADE","6283 ",2019-12-01,"2"
"VILA CARRÃO","6161 ",2019-12-01,"2"
"VILA CLEMENTINO","9284 ",2019-12-01,"2"
"VILA FORMOSA","6209 ",2019-12-01,"2"
"VILA LEOPOLDINA","9231 ",2019-12-01,"2"
"VILA MARIA","6613 ",2019-12-01,"2"
"VILA MARIANA","9132 ",2019-12-01,"2"
"VILA MASCOTE","7230 ",2019-12-01,"2"
"VILA NOVA CONCEIÇÃO","11602 ",2019-12-01,"2"
"VILA OLÍMPIA","10739 ",2019-12-01,"2"
"VILA PRUDENTE","6176 ",2019-12-01,"2"
"VILA ROMANA","9439 ",2019-12-01,"2"
"VILA SÔNIA","6263 ",2019-12-01,"2"
"ACLIMAÇÃO","8256 ",2018-12-01,"3"
"ALTO DA BOA VISTA","8019 ",2018-12-01,"3"
"BARRA FUNDA","8577 ",2018-12-01,"3"
"BELA VISTA","7570 ",2018-12-01,"3"
"BELÉM","6480 ",2018-12-01,"3"
"BRÁS","6692 ",2018-12-01,"3"
"BROOKLIN PAULISTA","9679 ",2018-12-01,"3"
"BUTANTÃ","6072 ",2018-12-01,"3"
"CAMPO BELO","8879 ",2018-12-01,"3"
"CAMPO GRANDE","6117 ",2018-12-01,"3"
"CAMPO LIMPO","4606 ",2018-12-01,"3"
"CANGAÍBA","4801 ",2018-12-01,"3"
"CASA VERDE","6677 ",2018-12-01,"3"
"CENTRO","5888 ",2018-12-01,"3"
"CHÁCARA KLABIN","9475 ",2018-12-01,"3"
"CONSOLAÇÃO","8255 ",2018-12-01,"3"
"FREGUESIA DO Ó","6330 ",2018-12-01,"3"
"HIGIENÓPOLIS","9195 ",2018-12-01,"3"
"INTERLAGOS","6029 ",2018-12-01,"3"
"IPIRANGA","7833 ",2018-12-01,"3"
"ITAIM BIBI","10878 ",2018-12-01,"3"
"ITAIM PAULISTA","3445 ",2018-12-01,"3"
"ITAQUERA","4505 ",2018-12-01,"3"
"JABAQUARA","6664 ",2018-12-01,"3"
"JAGUARÉ","6293 ",2018-12-01,"3"
"JARDIM AMÉRICA","11307 ",2018-12-01,"3"
"JARDIM MARAJOARA","6433 ",2018-12-01,"3"
"JARDIM PAULISTA","10090 ",2018-12-01,"3"
"JARDIM SAÚDE","7239 ",2018-12-01,"3"
"JARDINS","10122 ",2018-12-01,"3"
"LAPA",NA,2018-12-01,"3"
"LIMÃO","6315 ",2018-12-01,"3"
"MOEMA","10156 ",2018-12-01,"3"
"MOOCA","7246 ",2018-12-01,"3"
"MORUMBI","5884 ",2018-12-01,"3"
"PANAMBY","6907 ",2018-12-01,"3"
"PARAÍSO","8778 ",2018-12-01,"3"
"PENHA","5749 ",2018-12-01,"3"
"PERDIZES","8793 ",2018-12-01,"3"
"PINHEIROS","9777 ",2018-12-01,"3"
"PIRITUBA","6020 ",2018-12-01,"3"
"POMPÉIA","9280 ",2018-12-01,"3"
"REAL PARQUE","6474 ",2018-12-01,"3"
"SACOMÃ","5705 ",2018-12-01,"3"
"SANTA CECÍLIA","7884 ",2018-12-01,"3"
"SANTANA","6850 ",2018-12-01,"3"
"SÃO MATEUS","4466 ",2018-12-01,"3"
"SÃO MIGUEL PAULISTA","4406 ",2018-12-01,"3"
"SAPOPEMBA","4986 ",2018-12-01,"3"
"SAÚDE","8046 ",2018-12-01,"3"
"TATUAPÉ","7082 ",2018-12-01,"3"
"TUCURUVI","6259 ",2018-12-01,"3"
"VILA ANDRADE","5937 ",2018-12-01,"3"
"VILA CARRÃO","6730 ",2018-12-01,"3"
"VILA CLEMENTINO","9107 ",2018-12-01,"3"
"VILA FORMOSA","6372 ",2018-12-01,"3"
"VILA LEOPOLDINA","9489 ",2018-12-01,"3"
"VILA MARIA","6863 ",2018-12-01,"3"
"VILA MARIANA","9045 ",2018-12-01,"3"
"VILA MASCOTE","7826 ",2018-12-01,"3"
"VILA NOVA CONCEIÇÃO","15152 ",2018-12-01,"3"
"VILA OLÍMPIA","10166 ",2018-12-01,"3"
"VILA PRUDENTE","6563 ",2018-12-01,"3"
"VILA ROMANA","9828 ",2018-12-01,"3"
